﻿No;name;nameBirth;positionFirst;positionSecond;potential;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;yearsLeague;team;teamID;yearsContract;salary;draft;image;info;allStars;allStarsMvps;allTeam1;allTeam2;allTeam3;best3ptsers;bestBlockers;bestPassers;bestRebounders;bestRookie;bestScorers;bestStealers;defTeam1;defTeam2;defTeam3;dpoy;fmvps;mvps;rings;sixmans
395;克里斯-穆雷;Kris Murray;4;3;7;63;75;70;68;75;73;75;76;77;72;65;70;76;74;24;2;开拓者;23;3;2989879;202323;809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
396;布莱克-韦斯利;Blake Wesley;2;1;7;76;75;68;64;77;64;72;86;73;65;64;69;79;74;22;3;开拓者;23;1;2460000;202225;1543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
397;杜普-里斯;Duop Reath;5;0;7;60;77;70;68;75;70;75;53;70;70;65;70;71;71;29;2;开拓者;23;1;2048780;201800;3093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
398;凯莱布-乐福;Caleb Love;1;2;7;74;72;72;65;74;58;72;65;78;80;64;74;68;71;24;0;开拓者;23;1;636435;202500;3326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
399;西耶-西索科;Sidy Cissoko;3;4;6;71;72;68;64;72;63;71;66;72;76;64;70;68;70;21;2;开拓者;23;1;636435;202344;2867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400;杨瀚森;Hansen Yang;5;0;7;73;70;64;60;73;74;72;50;72;68;62;68;70;69;20;0;开拓者;23;4;5348397;202516;730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
401;拉扬-吕佩尔;Rayan Rupert;2;3;6;65;68;67;64;72;62;68;63;71;66;64;65;66;65;20;2;开拓者;23;1;1891857;202343;2235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
402;贾文特-库克;Javonte Cooke;2;0;5;69;64;63;60;68;58;63;62;63;63;58;61;61;61;26;2;开拓者;23;1;676435;202300;3387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
403;谢伊-吉尔杰斯-亚历山大;Shai Gilgeous-Alexander;1;2;11;86;92;86;95;93;75;75;85;93;88;95;98;88;93;27;7;雷霆;24;6;60757551;201811;112;0;3;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0
404;杰伦-威廉姆斯;Jalen Williams;3;2;9;81;84;81;84;89;73;75;84;88;80;80;87;85;87;24;3;雷霆;24;6;48930166;202212;708;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
405;切特-霍姆格伦;Chet Holmgren;4;5;9;62;87;80;80;84;92;84;77;85;78;75;82;91;86;23;2;雷霆;24;6;43955228;202202;231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
406;以赛亚-哈尔滕施泰因;Isaiah Hartenstein;5;0;8;73;88;58;70;87;83;92;70;86;60;72;77;90;84;27;7;雷霆;24;2;30450000;201743;484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
407;吕冈茨-多尔特;Luguentz Dort;3;2;7;64;70;81;81;86;78;73;89;70;80;70;74;86;81;26;6;雷霆;24;2;16500000;201900;450;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
408;亚历克斯-卡鲁索;Alex Caruso;3;4;8;76;74;74;75;84;79;74;89;72;74;50;73;86;80;31;8;雷霆;24;4;18178000;201600;1108;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;0
409;卡森-华莱士;Cason Wallace;2;1;7;74;73;79;77;82;72;72;89;74;75;65;76;84;79;22;2;雷霆;24;3;5555920;202310;505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
410;阿杰伊-米切尔;Ajay Mitchell;1;2;7;76;78;76;88;80;65;67;79;82;72;78;82;76;79;22;1;雷霆;24;3;3000000;202438;3167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
411;阿隆-威金斯;Aaron Wiggins;4;3;7;67;77;82;78;80;69;71;75;78;75;70;78;75;77;26;4;雷霆;24;4;10514017;202155;1518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
412;杰林-威廉姆斯;Jaylin Williams;5;0;7;70;74;72;67;78;78;80;65;71;75;61;72;79;76;23;3;雷霆;24;3;8000000;202234;1525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
413;以赛亚-乔;Isaiah Joe;2;1;7;60;71;90;88;78;65;65;69;68;88;75;78;70;75;25;5;雷霆;24;3;12991650;202049;2099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
414;肯里奇-威廉姆斯;Kenrich Williams;4;3;6;67;74;75;71;79;70;74;72;74;72;65;73;76;74;31;7;雷霆;24;2;6669000;201800;709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
415;托马斯-索伯;Thomas Sorber;5;0;7;52;79;60;70;79;80;81;50;75;60;63;66;78;73;19;0;雷霆;24;4;5628183;202515;3276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
416;尼古拉-托皮奇;Nikola Topić;1;2;8;72;70;68;70;67;65;68;66;75;75;74;73;66;70;19;1;雷霆;24;4;4935960;202412;3098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
417;奥斯曼-迪昂;Ousmane Dieng;4;3;7;69;70;72;72;75;64;68;60;70;70;64;71;67;69;22;3;雷霆;24;2;5027040;202211;440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
418;布兰登-卡尔森;Branden Carlson;5;0;6;64;77;71;60;74;66;70;58;76;68;55;69;68;69;26;1;雷霆;24;1;636435;202400;3211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
419;布鲁克斯-巴恩海泽;Brooks Barnhizer;3;2;6;65;69;62;61;69;62;67;63;66;62;60;62;64;64;23;0;雷霆;24;1;636435;202544;3302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
420;克里斯-扬布拉德;Chris Youngblood;2;3;6;64;64;70;63;70;55;65;60;62;65;60;62;61;62;23;0;雷霆;24;1;676435;202500;3327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421;劳里-马尔卡宁;Lauri Markkanen;4;3;9;72;84;88;88;88;72;80;74;90;92;82;90;83;86;28;8;爵士;25;4;47600000;201707;269;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
422;基昂特-乔治;Keyonte George;1;2;8;82;82;85;89;84;63;65;71;85;88;84;91;73;83;21;2;爵士;25;3;4084265;202316;1029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
423;沃克-凯斯勒;Walker Kessler;5;0;8;61;88;60;65;84;90;91;67;83;65;55;72;91;82;23;3;爵士;25;2;2965920;202222;1119;226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
424;凯尔-安德森;Kyle Anderson;4;2;7;75;75;63;71;79;75;75;74;75;65;71;73;78;76;32;11;爵士;25;2;8780488;201430;794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
425;凯文-乐福;Kevin Love;5;4;9;74;72;77;75;73;68;83;65;73;77;72;77;75;76;37;17;爵士;25;1;3850000;200805;121;0;5;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
426;布莱斯-森萨博;Brice Sensabaugh;3;2;7;67;74;78;81;79;68;67;70;73;77;73;75;72;75;21;2;爵士;25;3;2571030;202328;1937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
427;埃斯-贝利;Ace Bailey;3;4;8;68;78;76;72;81;67;68;69;77;78;71;75;72;75;19;0;爵士;25;4;10302415;202505;3240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
428;以赛亚-科利尔;Isaiah Collier;1;2;8;84;79;68;71;79;59;62;74;77;68;70;78;71;75;20;1;爵士;25;4;2512680;202429;3159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
429;约瑟夫-努尔基奇;Jusuf Nurkic;5;0;7;72;80;57;60;79;74;88;62;80;40;55;67;81;74;31;11;爵士;25;1;18125000;201416;286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
430;凯尔-菲利波夫斯基;Kyle Filipowski;4;5;7;64;79;70;67;79;72;77;66;76;68;62;71;76;74;21;1;爵士;25;3;3000000;202432;2849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431;泰勒-亨德里克斯;Taylor Hendricks;4;3;7;57;74;74;71;78;74;75;70;74;75;66;71;77;74;21;2;爵士;25;3;5848366;202309;1834;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
432;斯维亚托斯拉夫-米哈伊柳克;Sviatoslav Mykhailiuk;3;2;6;62;73;84;83;75;65;63;72;74;80;65;75;69;73;28;7;爵士;25;3;3750000;201847;2032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
433;小沃尔特-克莱顿;Walter Clayton Jr.;1;0;7;77;72;72;70;80;62;70;65;75;77;72;76;70;73;22;0;爵士;25;4;5916246;202518;3278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
434;乔治-尼昂;Georges Niang;4;0;7;65;74;79;72;78;67;61;74;71;74;68;73;70;72;32;9;爵士;25;1;8500000;201650;1357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
435;奥斯卡-希布维;Oscar Tshiebwe;5;4;6;58;75;57;58;74;70;76;55;74;58;56;62;71;67;25;2;爵士;25;1;636435;202300;3019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
436;科迪-威廉姆斯;Cody Williams;3;4;6;64;68;64;65;73;62;67;63;73;65;63;64;66;66;20;1;爵士;25;4;5469120;202410;3141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
437;伊莱贾-哈克利斯;Elijah Harkless;2;1;6;66;62;63;60;71;55;65;64;62;63;62;60;63;61;25;1;爵士;25;1;636435;0;3246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
438;约翰-汤杰;John Tonje;3;0;5;62;60;63;61;69;56;59;64;62;63;59;58;60;60;24;0;爵士;25;1;636435;202553;3311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
439;斯蒂芬-库里;Stephen Curry;1;2;11;83;84;95;91;84;65;68;74;85;97;82;95;76;87;37;16;勇士;26;2;59322618;200907;11;0;11;2;4;5;2;2;0;0;0;0;2;1;0;0;0;0;1;2;4;0
440;吉米-巴特勒;Jimmy Butler;3;4;10;82;86;78;86;85;74;77;83;88;75;82;87;84;87;36;14;勇士;26;1;48798677;201130;89;0;6;0;0;1;4;0;0;0;0;0;0;1;0;5;0;0;0;0;0;0
441;乔纳森-库明加;Jonathan Kuminga;4;3;8;70;84;71;74;89;71;80;69;87;78;70;80;81;81;23;4;勇士;26;2;23400000;202107;560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
442;德雷蒙德-格林;Draymond Green;4;5;9;84;75;74;68;80;80;80;82;72;75;62;77;84;81;35;13;勇士;26;2;24107143;201235;104;0;4;0;0;1;1;0;0;0;0;0;0;1;5;4;0;1;0;0;4;0
443;布兰丁-波杰姆斯基;Brandin Podziemski;1;2;8;76;74;82;76;81;69;73;77;72;78;72;79;78;79;22;2;勇士;26;3;3520024;202319;2916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
444;艾尔-霍福德;Al Horford;5;4;8;72;73;81;80;79;76;78;70;72;78;67;78;79;78;39;18;勇士;26;2;3725007;200703;110;0;5;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
445;摩西-穆迪;Moses Moody;3;2;7;67;72;83;80;81;72;69;75;74;83;68;77;76;78;22;4;勇士;26;3;11200817;202114;629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
446;德安东尼-梅尔顿;De'Anthony Melton;2;1;7;74;70;73;77;76;67;67;85;71;77;69;74;77;75;27;7;勇士;26;2;3266350;201846;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
447;帕特-斯宾塞;Pat Spencer;1;2;7;78;69;78;82;74;62;75;70;76;74;62;78;72;75;29;2;勇士;26;1;676435;202200;3131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
448;特雷斯-杰克逊-戴维斯;Trayce Jackson-Davis;5;4;7;51;82;60;67;85;77;80;68;79;60;63;67;82;75;26;2;勇士;26;2;1891857;202357;2913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
449;昆滕-波斯特;Quinten Post;5;0;7;68;74;76;75;75;73;77;61;75;77;65;76;74;75;25;1;勇士;26;1;1372482;202452;3180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
450;巴迪-希尔德;Buddy Hield;3;2;8;65;72;83;85;78;60;67;69;72;85;70;78;69;74;33;9;勇士;26;3;8780488;201606;720;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
451;威尔-理查德;Will Richard;2;0;6;70;79;77;74;78;62;70;75;74;76;67;75;73;74;22;0;勇士;26;4;2171346;202556;3314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
452;加里-佩顿二世;Gary Payton II;2;3;7;61;77;71;65;83;71;71;80;74;70;65;67;80;73;33;9;勇士;26;1;2296274;201600;646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
453;塞斯-库里;Seth Curry;2;1;8;71;68;84;80;72;45;68;67;71;79;73;77;62;70;35;12;勇士;26;1;2000000;201300;558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
454;桂-桑托斯;Gui Santos;3;0;6;65;72;68;61;71;62;71;64;66;68;55;64;66;66;25;3;勇士;26;1;1891857;202255;2117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
455;LJ-克赖尔;LJ Cryer;1;2;6;63;63;62;61;68;55;61;62;64;62;60;60;60;60;24;0;勇士;26;2;676435;202500;3388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
456;马莱维-莱昂斯;Malevy Leons;4;0;6;62;64;62;55;69;64;63;56;64;61;55;59;62;60;26;2;勇士;26;1;676435;202400;3236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
457;科怀-伦纳德;Kawhi Leonard;4;3;10;76;86;88;92;84;77;78;84;88;89;92;93;85;89;34;14;快船;27;2;52368085;201115;47;0;6;1;3;3;0;0;0;0;0;0;0;1;3;4;0;2;2;0;2;0
458;詹姆斯-哈登;James Harden;1;2;10;90;84;88;86;86;67;70;74;88;92;84;95;77;87;36;16;快船;27;2;40500000;200903;33;0;11;0;6;0;2;0;0;2;0;0;3;0;0;0;0;0;0;1;0;1
459;伊维察-祖巴茨;Ivica Zubac;5;0;8;65;89;52;70;86;83;91;70;90;50;63;73;90;82;28;9;快船;27;3;17585817;201632;747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
460;约翰-科林斯;John Collins;4;5;8;59;85;72;78;87;74;80;69;86;72;68;77;82;79;28;8;快船;27;1;26580000;201719;248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
461;小德里克-琼斯;Derrick Jones Jr.;3;4;7;64;83;73;74;82;77;70;80;79;74;55;72;80;77;28;9;快船;27;2;9523810;201600;657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
462;尼古拉斯-巴图姆;Nicolas Batum;4;3;7;72;68;84;82;78;76;75;77;65;75;60;75;79;77;37;17;快船;27;2;5750000;200825;188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
463;克里斯-邓恩;Kris Dunn;2;3;7;76;75;74;70;81;67;70;84;76;75;58;73;79;76;31;9;快船;27;2;5168000;201605;438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
464;布鲁克-洛佩斯;Brook Lopez;5;0;8;59;74;79;77;79;83;74;61;70;79;66;74;79;76;37;17;快船;27;2;9000000;200810;265;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0
465;博格丹-博格达诺维奇;Bogdan Bogdanovic;2;3;8;74;72;78;82;78;60;69;70;73;81;72;78;70;75;33;8;快船;27;2;17260000;201427;403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
466;布拉德利-比尔;Bradley Beal;2;1;9;74;74;79;78;72;67;66;72;77;78;75;78;70;74;32;13;快船;27;2;5500000;201203;91;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
467;科比-桑德斯;Kobe Sanders;2;3;6;68;72;76;82;74;67;69;72;72;74;64;73;72;73;23;0;快船;27;2;657738;202550;3308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
468;乔丹-米勒;Jordan Miller;3;2;6;71;77;69;64;78;67;63;70;74;65;64;69;70;71;26;2;快船;27;2;657738;202348;2932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
469;科比-布朗;Kobe Brown;4;3;6;68;73;67;63;74;63;70;63;72;70;63;69;68;68;26;2;快船;27;3;2534024;202330;2921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
470;雷伊-丹尼斯;RayJ Dennis;1;2;6;74;66;69;65;71;63;68;62;66;70;55;68;65;67;24;1;老鹰;11;1;636435;202400;3245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
471;亚尼克-科南-尼德豪泽;Yanic Konan Niederhauser;5;0;6;63;78;53;62;72;70;68;55;74;55;60;65;67;66;22;0;快船;27;4;3522869;202530;3288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
472;卡梅隆-克里斯蒂;Cameron Christie;2;1;6;65;68;67;62;73;62;70;63;68;66;60;63;67;65;20;1;快船;27;3;1973949;202446;3174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
473;卢卡-东契奇;Luka Dončić;1;2;10;90;91;88;92;90;70;80;74;90;92;89;98;83;91;26;7;湖人;28;4;38052357;201803;28;0;5;0;5;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
474;勒布朗-詹姆斯;LeBron James;3;4;11;90;88;79;80;86;74;78;74;90;83;80;90;82;87;40;22;湖人;28;1;48728845;200301;2;0;21;3;13;4;4;0;0;1;0;1;1;0;5;1;0;0;4;4;4;0
475;奥斯汀-里夫斯;Austin Reaves;2;1;8;84;88;84;87;87;66;73;74;88;88;87;92;78;86;27;4;湖人;28;2;12976362;202100;581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
476;德安德烈-艾顿;Deandre Ayton;5;0;8;60;92;60;80;85;77;86;65;89;56;75;78;84;81;27;7;湖人;28;2;8000000;201801;173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
477;马库斯-斯玛特;Marcus Smart;2;1;7;77;74;72;76;82;74;71;82;75;78;67;76;81;78;31;11;湖人;28;2;5500000;201406;300;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0
478;杰克-拉拉维亚;Jake LaRavia;4;3;7;72;73;74;72;81;73;75;76;78;73;65;75;79;77;23;3;湖人;28;2;6000000;202219;1177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
479;八村塁;Rui Hachimura;4;3;7;58;80;85;83;81;72;72;65;74;82;78;79;75;77;28;6;湖人;28;1;17000000;201909;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
480;贾里德-范德比尔特;Jarred Vanderbilt;4;5;7;66;73;68;65;80;75;83;82;70;65;50;66;83;75;26;7;湖人;28;3;10714286;201841;960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
481;贾克森-海斯;Jaxson Hayes;5;4;7;64;84;50;65;84;79;78;68;79;49;60;67;82;75;25;5;湖人;28;1;2463946;202007;1028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482;盖布-文森特;Gabe Vincent;1;2;7;70;67;76;78;78;63;65;78;70;75;72;74;74;74;29;7;湖人;28;1;11000000;201800;716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
483;小尼克-史密斯;Nick Smith Jr.;1;2;6;70;72;76;73;77;59;69;70;69;78;72;74;70;73;21;2;湖人;28;2;3250000;202327;672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
484;多尔顿-克内克特;Dalton Knecht;3;2;7;68;72;78;78;79;62;67;67;70;80;65;74;69;72;23;1;湖人;28;4;3819120;202417;3147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
485;马克西-克勒贝尔;Maxi Kleber;4;5;7;65;66;69;72;76;72;68;68;67;68;62;67;72;70;34;8;湖人;28;1;11000000;201400;553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
486;布朗尼-詹姆斯;Bronny James;2;1;6;70;65;67;70;76;64;64;72;66;65;61;66;70;68;21;1;湖人;28;3;1157153;202455;742;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
487;克里斯-马农;Chris Manon;2;3;5;63;62;64;62;68;67;66;63;62;63;62;60;65;62;23;0;湖人;28;1;636435;202500;3332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
488;阿杜-蒂耶罗;Adou Thiero;4;3;6;63;67;63;60;69;59;66;62;66;65;60;62;62;62;21;0;湖人;28;3;1983229;202536;3294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
489;德鲁-提米;Drew Timme;4;5;6;68;67;59;57;67;61;67;53;63;59;55;60;61;60;25;2;湖人;28;1;676435;202300;3259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
490;德文-布克;Devin Booker;1;2;10;81;84;83;94;86;68;73;75;87;85;94;92;79;86;29;10;太阳;29;3;49205800;201513;94;0;4;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
491;狄龙-布鲁克斯;Dillon Brooks;3;4;8;71;82;80;87;85;76;72;85;80;85;90;85;84;85;30;8;太阳;29;2;22255493;201745;418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
492;格雷森-阿伦;Grayson Allen;2;3;7;78;72;89;85;83;69;68;78;78;88;72;84;78;81;30;7;太阳;29;3;15625000;201821;761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
493;杰伦-格林;Jalen Green;2;1;8;74;83;82;80;87;61;73;70;87;84;85;85;75;80;23;4;太阳;29;4;26954685;202102;223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
494;科林-吉莱斯皮;Collin Gillespie;1;0;7;82;67;88;85;76;60;73;77;70;88;68;85;75;80;26;4;太阳;29;1;2378870;202100;1078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
495;马克-威廉姆斯;Mark Williams;5;0;8;60;90;50;72;80;80;90;64;85;40;65;70;85;78;23;3;太阳;29;2;4094280;202215;1530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
496;罗伊斯-奥尼尔;Royce O'Neale;3;4;7;65;70;87;74;80;73;78;78;71;85;55;73;80;78;32;10;太阳;29;3;9375000;201500;818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
497;乔丹-古德温;Jordan Goodwin;2;1;6;71;69;74;72;82;73;78;83;75;75;65;72;84;77;26;4;太阳;29;1;1356840;202100;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
498;瑞安-邓恩;Ryan Dunn;3;4;7;64;79;70;68;84;74;77;80;78;70;55;69;83;77;21;1;太阳;29;4;2530800;202428;3158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
499;奥索-伊戈达罗;Oso Ighodaro;5;4;7;57;85;57;60;78;77;79;62;78;60;60;67;78;73;22;1;太阳;29;2;1862265;202440;3169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
500;尼克-理查兹;Nick Richards;5;0;7;59;80;55;60;84;80;82;60;78;52;45;63;82;73;25;5;太阳;29;1;5000000;202042;1221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
501;贾马雷-布耶亚;Jamaree Bouyea;1;2;6;70;77;74;76;73;64;65;72;74;70;67;74;70;72;25;2;太阳;29;2;676435;202300;2941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
502;以赛亚-里维尔斯;Isaiah Livers;3;4;6;65;67;66;60;72;64;71;64;64;66;61;62;67;66;26;4;太阳;29;1;636435;202142;1219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
503;卡曼-马卢阿奇;Khaman Maluach;5;0;7;50;70;50;60;75;78;74;55;68;60;50;57;74;66;19;0;太阳;29;4;6846700;202510;3270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
504;拉希尔-弗莱明;Rasheer Fleming;4;5;6;63;74;65;62;72;63;67;63;71;73;62;67;66;66;21;0;太阳;29;4;2171346;202531;3289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
505;奈杰尔-海斯-戴维斯;Nigel Hayes-Davis;3;4;6;64;71;65;60;72;61;67;63;66;66;60;63;65;65;30;1;太阳;29;1;2048494;201700;3318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
506;科比-布雷亚;Koby Brea;3;2;6;67;64;63;62;69;61;65;58;63;62;63;61;61;62;22;0;太阳;29;1;636435;202541;3299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
507;多曼塔斯-萨博尼斯;Domantas Sabonis;5;0;9;82;86;67;77;89;72;91;72;88;68;75;84;87;85;29;9;国王;30;3;40500000;201611;141;0;3;0;0;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
508;扎克-拉文;Zach LaVine;2;3;8;72;85;87;83;84;67;71;73;86;88;81;86;76;82;30;11;国王;30;2;43031940;201413;119;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
