image;name;nameBirth;potential;positionFirst;positionSecond;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;draft;info
5766;布雷特-瑞恩鲍;Brett Rienbaugh;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5767;周军华;Zhou Junhua;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5768;曲绍斌;Qu Shaobin;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5769;皮特-科内尔;Peter Cornell;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5770;特伦斯-格林;Terrance Green;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5771;陈江华;Chen Jianghua;8;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5772;泰勒-阿玛亚;Tyler Amaya;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5773;王征;Wang Zheng;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5774;卡西亚诺-马蒂乌斯;Cassiano Matheus;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5775;斯玛什-帕克;Smush Parker;8;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5776;董瀚麟;Dong Hanlin;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5777;邵天罡;Shao Tiangang;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5778;隋岩;Sui Yan;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5779;任骏飞;Ren Junfei;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5780;李原宇;Li Yuanyu;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5781;史鸿飞;Shi Hongfei;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5782;高尚;Gao Shang;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5783;张有为;Zhang Youwei;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5784;卡里夫-怀亚特;Khalif Wyatt;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5785;王镤;Wang Zhen;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5786;马靖越;Ma Jingyue;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5787;邵英伦;Shao Yinglun;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5788;米歇尔-马丹利;Michael Madanly;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5789;贾斯汀-卡特;Justin Carter;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5790;徐铭智;Xu Mingzhi;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5791;埃德温-杰克逊;Edwin Jackson;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5792;秦鹏;Qin Peng;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5793;刁成灏;Diao Chenghao;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5794;纪祥;Ji Xiang;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5795;万圣伟;Wan Shengwei;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5796;刘权标;Liu Quanbiao;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5797;方渭博;Fang Weibo;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5798;刘旭乘;Liu Xucheng;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5799;马力克;Ma Like;7;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5800;曾茂洲;Zeng Maozhou;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5801;嘉伯-穆内克;Gabriel Muoneke;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5802;姚鹏;Yao Peng;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5803;马超;Ma Chao;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5804;董俊江;Dong Junjiang;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5805;关乐;Guan Le;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5806;孙忠诚;Sun Zhongcheng;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5807;孙铭;Sun Ming;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5808;尹逵;Yin Kui;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5809;贾楠;Jia Nan;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5810;汤豪杰;Tang Haojie;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5811;鞠海峰;Ju Haifeng;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5812;李建周;Li Jianzhou;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5813;张楠;Zhang Nan;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5814;王斌;Wang Bin;8;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5815;凯利-惠特尼;Kelly Whitney;7;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5816;加内特-汤普森;Garnett Thompson;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5817;李萌;Li Meng;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5818;仇素兵;Qiu Su Bing;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5819;德安杰洛-科林斯;DeAngelo Collins;7;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5820;遇俊锴;Yu Junkai;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5821;张佳迪;Zhang Jiadi;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5822;王飞;Wang Fei;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5823;卡斯布-鲍威尔;Kasib Powell;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5824;姜凯译;Jiang Kaiyi;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5825;奈杰尔-迪克森;Nigel Dixon;5;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5826;王博;Wang Bo;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5827;林志杰;Lin Zhijie;8;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5828;于学林;Yu Xuelin;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5829;张伟;Zhang Wei;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5830;特雷-凯利;Tre Kelley;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5831;沃克-拉塞尔;Walker Russell Jr.;8;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5832;邓力;Deng Li;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5833;赵大鹏;Zhao Dapeng;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5834;张殿梁;Zhang Dianliang;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5835;孙贺男;Sun Henan;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5836;罗智;Luo Zhi;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5837;吴岱豪;Wu Daihao;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5838;德维恩-琼斯;Dwayne Jones;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5839;张涵钧;Zhang Hanjin;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5840;滕贺麒;Teng Heqi;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5841;何奔;He Ben;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5842;田嘉夫;Tian Jiafu;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5843;孙椿棚;Sun Chunpeng;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5844;埃莱贾-霍尔曼;Elijah Holman;7;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5845;鞠鹏;Ju Peng;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5846;扬尼斯-博洛西斯;Ioannis Bourousis;8;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5847;科里-韦伯斯特;Corey Webster;8;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5848;杜金伦;Du Jinlun;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5849;阿隆-杰克逊;Aaron Jackson;8;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5850;杰伦-雷诺兹;Jalen Reynolds;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5851;原晨云;Yuan Chenyun;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5852;米罗斯拉夫-拉杜利察;Miroslav Radulica;8;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5853;王济君;Wang Jijun;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5854;敖尔格乐;Ao Erge Le;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5855;贾罗德-琼斯;Jarrod Jones;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5856;威尔-卡明斯;Will Cummings;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5857;赵佳一;Zhao Jiayi;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5858;续峻玮;Xu Junwei;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5859;凯尔-威尔哲;Kyle Wiltjer;8;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5860;乔丹-弗洛伊德;Jordan Floyd;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5861;刘鹏;Liu Peng;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5862;李健;Li Jian;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5863;张勇;Zhang Yong;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5864;章文琪;Zhang Wenqi;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5865;毛海滨;Mao Haibin;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5866;邵联根;Shao Liangen;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5867;李烨;Li Ye;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5868;武明阳;Wu Mingyang;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5869;李德恩;Li De'en;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5870;邵靓炜;Shao Liangwei;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5871;辛加拉斯-特莱布;Singaras Treble;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5872;梁达;Liang Da;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5873;贾孝忠;Jia Xiaozhong;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5874;李柯七;Li Keqi;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5875;瓦伊达斯-斯蒂加;Vaidas Stiga;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5876;大卫-克劳斯;David Kross;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5877;史蒂芬-哈特;Steve Hart;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5878;周涛;Zhou Tao;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5879;沈巍;Shen Wei;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5880;杜华光;Du Huaguang;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5881;胡晓瑜;Hu Xiaoyu;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5882;海瑞;Hai Rui;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5883;迈克-琼斯;Mike Jones;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5884;蒙特雷尔-多宾斯;Muntrelle Dobbins;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5885;徐杨;Xu Yang;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5886;葛敏辉;Ge Minhui;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5887;单卫国;Shan Weiguo;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5888;达蒙-斯特林格;Damon Stringer;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5889;乔治-埃克尔斯;George Ackles;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5890;葛明辉;Ge Minghui;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5891;王思章;Wang Sizhang;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5892;刘震;Liu Zhen;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5893;王立刚;Wang Ligang;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5894;塔维斯-威廉姆斯;Travis Williams;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5895;娄延东;Lou Yandong;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5896;雷-威瑟斯;Ray Weathers;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5897;王恩章;Wang Enzhang;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5898;姜剑飞;Jiang Jianfei;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5899;吕业铖;Lv Yecheng;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5900;王勇;Wang Yong;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5901;马健;Ma Jian;9;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5902;凯文-拜尼;Kevin Byrne;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5903;李鹏;Li Peng;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5904;付庆飞;Fu Qingfei;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5905;郑晓明;Zheng Xiaoming;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5906;莱尼-库克;Lenny Cooke;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5907;诺埃尔-菲利克斯;Noel Felix;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5908;埃里克斯-斯凯尔斯;Alex Scales;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5909;布莱恩-勒文;Brian Levin;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5910;达沃尔-佩西诺维奇;Davor Pejčinović;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5911;罗伯特-德莱登;Robert Dryden;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5912;罗伯-利特尔;Rob Little;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5913;何宁;He Ning;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5914;杰梅因-迪尔曼;Jermaine Dillman;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5915;徐咏;Xu Yong;9;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5916;庄欣;Zhuang Xin;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5917;王林牧;Wang Linmu;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5918;刘卓;Liu Zhuo;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5919;孟令源;Meng Lingyuan;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5920;蔡亮;Cai Liang;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5921;彭飞;Peng Fei;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5922;谢尔顿-拜利;Sheldon Bailey;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5923;谷奥克;Gu Aoke;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5924;杰罗德-沃德;Jerod Ward;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5925;达胡安-泰特;Dajuan Tate;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5926;颜行书;Yan Xingshu;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5927;藏佰瞳;Zang Baitong;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5928;张笑维;Zhang Xiaowei;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5929;赛义德-阿巴斯;Zaid Abbass;8;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5930;加雷特-塞勒;Garret Siler;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5931;吴洋;Wu Yang;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5932;张雷;Zhang Lei;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5933;刘子秋;Liu Ziqiu;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5934;德文-格林;Devin Green;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5935;冯甜;Feng Tian;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5936;张兆旭;Zhang Zhaoxu;8;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5937;葛暘;Ge Yang;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5938;季祥;Ji Xiang;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5939;迈克-哈里斯;Mike Harris;8;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5940;侯逸凡;Hou Yifan;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5941;曾文鼎;Zeng Wending;8;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5942;马库斯-兰德里;Marcus Landry;8;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5943;张宗宪;Zhang Zongxian;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5944;翟逸;Zhai Yi;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5945;张远;Zhang Yuan;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5946;郑亚力;Zheng Yali;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5947;任鹏鹏;Ren Pengpeng;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5948;范成林;Fan Chenglin;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5949;王泽众;Wang Zezhong;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5950;王潼;Wang Tong;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5951;唐子豪;Tang Zihao;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5952;施宇晨;Shi Yuchen;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5953;黄世乾;Huang Shijian;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5954;黄旭;Huang Xu;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5955;颜鹏;Yan Peng;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5956;朱瀛;Zhu Ying;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5957;周彦旭;Zhou Yanxu;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5958;鞠明欣;Ju Mingxin;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5959;宗赞;Zong Zan;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5960;何重达;He Chongda;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5961;梅洛-特林布尔;Melo Trimble;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5962;石丰铭;Shi Fengming;8;3;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5963;李光;Li Guang;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5964;王伟光;Wang Weiguang;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5965;毕晓辉;Bi Xiaohui;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5966;卢可明;Lu Keming;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5967;李一丁;Li Yiding;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5968;孙晟玥;Sun Shengyue;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5969;于高峰;Yu Gaofeng;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5970;安翔;An Xiang;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5971;辛旭;Xin Xu;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5972;方肃;Fang Su;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5973;刘明涛;Liu Mingtao;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5974;谢忠杰;Xie Zhongjie;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5975;克里斯-威廉姆斯;Chris Williams;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5976;弗朗茨-斯特恩;Frans Steyn;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5977;高玉章;Gao Yuzhang;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5978;李骏;Li Jun;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5979;陈开;Chen Kai;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5980;孙鐿滔;Sun Yitao;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5981;刘相韬;Liu Xiangtao;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5982;陈龙;Chen Long;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5983;萨巴-侯里;Sabah Khoury;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5984;孙玉林;Sun Yulin;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5985;赵阿南;Zhao Anan;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5986;吕岩;Lv Yan;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5987;赛义德-奥哈斯;Zaid Al-Khas;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5988;翟毅;Zhai Yi;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5989;张振楠;Zhang Zhennan;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5990;翟金帅;Zhai Jinshuai;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5991;王刚;Wang Gang;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
