No;name;nameBirth;positionFirst;positionSecond;potential;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;yearsLeague;team;teamID;yearsContract;salary;stateInjury;draft;image
865;赵浩然;Zhao Haoran;5;0;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;18;0;山东;3;0;0;0;0;5001
866;谢文政;Xie Wenzheng;4;3;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;18;0;山东;3;0;0;0;0;5001
867;常浩然;Chang Haoran;4;0;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;21;0;山东;3;0;0;0;0;5001
868;夏振锋;Xia Zhenfeng;3;0;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;19;0;0;0;0;0;0;0;5001
869;刘文科;Liu Wenke;5;0;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;21;0;广州;28;0;0;0;0;5001
870;张浩博;Zhang Haobo;1;2;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;20;0;青岛;4;0;0;0;0;5001
871;林韦恺;Lin Weikai;3;0;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;19;0;青岛;4;0;0;0;202514;5001
871;张嘉琳;Zhang Jialin;3;0;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;19;0;青岛;4;0;0;0;202500;5001
872;张扬;Zhang Yang;3;1;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;25;2;青岛;4;0;0;0;0;5001
873;于泓翔;Yu Hongxiang;5;0;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;21;0;上海;21;0;0;0;202514;5001
874;于泓凯;Yu Hongkai;5;0;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;21;0;上海;21;0;0;0;0;5001
875;吴泽昊;Wu Zehao;1;2;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;23;0;上海;21;0;0;0;202510;5001
875;杨腾飞;Yang Tengfei;5;4;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;23;0;吉林;1;0;0;0;202510;5001
876;李永瀚;Li Yonghan;5;0;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;21;0;北京;6;0;0;0;0;5001
877;张卿瑞;Zhang Qingrui;4;0;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;19;0;福建;25;0;0;0;0;5001
878;王海东;Wang Haidong;1;0;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;19;0;福建;25;0;0;0;0;5001
879;史家郡;Shijia Jun;3;4;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;18;0;福建;25;0;0;0;0;5001
880;刘李;Liu Li;5;0;8;62;72;72;61;73;71;73;55;69;70;56;67;70;69;18;0;福建;25;0;0;0;0;5001
881;杨曦皓;Yang Xihao;5;4;8;62;72;72;61;73;71;73;55;69;70;56;67;70;69;23;0;福建;25;0;0;0;202501;5001
882;王洪泽;Wang Hongze;5;0;8;62;72;72;61;73;71;73;55;69;70;56;67;70;69;18;0;广东;26;0;0;0;0;5001
883;陈家政;Chen Jiazheng;3;4;8;62;72;72;61;73;71;73;55;69;70;56;67;70;69;19;0;广东;26;0;0;0;0;5001
884;刘奕杭;Liu Yihang;1;0;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;19;0;南京;17;0;0;0;0;5001
886;马浩森;Ma Haosen;1;0;8;62;72;72;61;73;71;73;55;69;70;56;67;70;69;17;0;深圳;27;0;0;0;0;5001
887;沈诗扬;Shen Shiyang;3;0;8;62;72;72;61;73;71;73;55;69;70;56;67;70;69;19;0;深圳;27;0;0;0;0;5001
888;傅文昊;Fu Wenhao;3;4;8;62;72;72;61;73;71;73;55;69;70;56;67;70;69;18;0;深圳;27;0;0;0;0;5001
889;冯熙瑞;Feng Xirui;5;0;8;62;72;72;61;73;71;73;55;69;70;56;67;70;69;18;0;深圳;27;0;0;0;0;5001
890;殷召航;Yin Zhaohang;1;2;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;21;0;新疆;11;0;0;0;0;5001
891;冯傲;Feng Ao;1;0;8;62;72;72;61;73;71;73;55;69;70;56;67;70;69;19;0;新疆;11;0;0;0;0;5001
892;张庆泽;Zhang Qingze;5;4;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;19;0;新疆;11;0;0;0;0;5001
894;刘星言;Liu Xingyan;1;0;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;21;0;辽宁;2;0;0;0;0;5001
895;徐远征;Oliver Xu;1;2;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;28;0;南京;17;0;0;0;200509;5001
895;姜贺;Jiang He;1;2;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;25;0;南京;17;0;0;0;200500;5001
896;潘轲宇;Pan Keyu;1;0;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;21;0;浙江;22;0;0;0;202531;5001
897;肖恺;Xiao Kai;2;1;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;23;0;江苏;16;0;0;0;202521;5001
898;庞峥麟;Pang Zhenglin;1;0;8;72;75;82;78;80;65;68;75;70;85;80;67;70;69;26;0;江苏;16;0;0;0;202503;5001
899;连宇;Lian Yu;1;0;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;21;0;广厦;24;0;0;0;202500;5001
900;周可梵;Zhou Kefan;5;0;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;19;0;广厦;24;0;0;202500;5001
901;崔新泉;Cui Xinquan;3;4;8;62;72;72;61;73;71;73;55;69;70;56;67;70;69;19;0;广厦;24;0;0;0;202500;5001
901;李苑鑫;LI Yuanxin;5;0;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;24;0;宁波;23;0;0;0;202500;5001
902;付永康;Fu YongKang;4;0;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;26;0;石家庄;10;0;0;0;202436;5001
903;王名扬;Wang Mingyang;5;0;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;21;0;四川;13;0;0;0;0;5001
904;冯小宇;Feng Xiaoyu;5;0;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;21;0;四川;13;0;0;0;0;5001
905;杜智博;Du Zhibo;3;0;8;62;72;72;61;73;71;73;55;69;70;56;67;70;69;22;0;四川;13;0;0;0;202502;5001
906;张力升;Zhang Lisheng;3;0;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;21;0;四川;13;0;0;0;0;5001
907;张高铭;Zhang Gaoming;3;0;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;23;0;四川;13;0;0;0;0;5001
908;奥马里-斯佩尔曼;Omari Spellman;4;0;8;58;70;76;65;74;68;72;62;68;77;60;62;67;65;28;0;北京;6;0;0;0;0;2145
909;德沃恩-艾库恩-珀塞尔;DeVaughn Akoon-Purcell;2;3;8;66;70;58;68;78;65;66;72;58;68;58;62;67;65;32;0;山东;3;0;0;0;0;2145
910;格雷格-布朗;Greg Brown III;3;4;8;60;75;70;76;75;60;75;70;65;70;66;69;71;71;23;0;0;0;0;0;0;0;882
911;蒂龙-华莱士;Tyrone Wallace;2;3;8;72;78;74;83;76;45;57;56;66;75;74;76;56;67;31;0;0;0;0;0;0;0;1052
912;扎卡里-纳托尔;Zachary Nutall;1;2;8;68;58;76;65;40;45;72;40;80;75;56;67;70;69;25;1;新疆;11;0;0;0;0;5001
913;泽文赛尔·阿普森;ZWENCYL UPSON;5;0;8;45;68;40;48;75;76;78;50;78;35;45;67;70;69;32;0;吉林;1;0;0;0;0;5001
914;贾米尔·雷诺兹;Jamille Reynolds;4;0;8;52;74;58;65;72;70;73;48;75;55;68;67;70;69;23;0;天津;8;0;0;0;0;5001
915;克里斯托弗·克莱伯恩;Kris Clyburn;2;3;8;48;70;68;62;77;55;65;72;60;70;55;67;70;69;29;0;天津;8;0;0;0;0;5001
916;埃里克·托马斯;Erik Thomas;4;0;8;48;70;68;62;77;55;65;72;60;70;55;67;70;69;30;0;广州;28;0;0;0;0;5001
917;达卡里-约翰逊;DAKARI JOHNSON;5;0;9;72;70;71;66;70;71;73;62;70;72;68;71;70;70;29;3;浙江;22;1;0;0;201900;2260
918;德瑞恩-西伯恩;Dereon Seabron;2;3;8;73;65;71;65;71;56;68;77;62;72;46;65;69;67;25;0;北控;7;0;0;0;0;1565
919;弗龙-亨特;Feron Hunt;3;4;8;67;67;71;70;70;72;72;72;63;71;62;67;72;70;26;0;江苏;16;0;0;0;0;1172
920;哈桑-怀特塞德;Hassan Whiteside;5;0;8;45;72;40;48;78;85;80;55;78;40;45;67;70;69;36;2;上海;21;0;0;0;0;510
921;小肯扬-马丁;KJ Martin;3;4;5;60;76;70;73;82;67;75;66;72;63;66;68;74;72;24;0;宁波;23;0;0;0;0;1254
922;卡米然-司地克江;Kamiran Sdkjan;3;4;7;65;68;69;68;74;63;68;66;62;79;68;67;70;69;30;6;宁波;23;0;0;0;0;5001
923;克里斯托弗·克莱伯恩;KRISTOPHER CLYBURN;1;0;8;62;72;72;61;73;71;73;55;69;70;56;67;70;69;29;0;天津;8;0;0;0;0;5001
924;德马吉奥·维金斯;Demajeo Wiggins;5;0;8;62;72;72;61;73;71;73;55;69;70;56;67;70;69;28;0;0;0;0;0;0;0;5001
925;德文·威廉姆斯;DEVIN WILLIAMS;5;0;8;68;75;68;70;75;70;80;72;85;65;70;67;70;69;31;2;福建;25;0;0;0;0;5001
926;弗拉迪米尔·布罗兹安斯基;VLADIMIR BRODZIANSKY;4;5;8;62;72;72;61;73;71;73;55;69;70;56;67;70;69;31;0;福建;25;0;0;0;0;5001
927;威尔·理查德森;Will Richardson;1;2;8;78;65;77;72;74;62;63;73;61;79;68;67;70;69;26;0;新疆;11;0;0;0;5001
928;凯文-哈里斯;Kevon Harris;2;3;8;71;68;73;68;73;59;66;75;63;74;57;68;69;69;28;0;新疆;11;0;0;0;1013
929;胡景源;Hu Jingyuan;5;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;21;0;合肥;20;0;0;0;0;5001
930;杰伦·哈德森;Jalen Hudson;2;3;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;29;0;合肥;20;0;0;0;0;5001
931;布兰登·麦考伊;Brandon McCoy;5;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;27;0;合肥;20;0;0;0;0;5001
932;雷·麦科勒姆;Ray McCallum;1;0;8;78;82;75;77;62;74;76;85;70;75;56;67;70;69;34;1;合肥;20;0;0;0;1281
933;史蒂芬·齐默尔曼;Stephen Zimmerman;5;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;29;0;长沙;15;0;0;0;0;2095
934;德温特-布兰顿;Devontae Blanton;2;1;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;25;0;长沙;15;0;0;0;5001
935;RJ-汉普顿;R.J. Hampton;1;2;7;59;70;70;78;78;62;70;76;69;72;66;68;74;71;24;0;长沙;15;0;0;0;0;495
936;李增轩;Li Zengxuan;4;3;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;21;0;苏科;18;0;0;0;0;5001
936;李佳辉;Li Jiahui;1;2;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;21;0;苏科;18;0;0;0;0;5001
936;孙鑫;Sun Xin;3;4;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;21;0;苏科;18;0;0;0;0;5001
936;乔瑞杰;Qiao Ruijie;4;3;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;21;0;苏科;18;0;0;0;0;5001
936;刘宇轩;Liu Yuxuan;5;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;21;0;苏科;18;0;0;0;0;5001
936;陈宣任;Chen Xuanren;1;2;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;21;0;苏科;18;0;0;0;0;5001
936;奎德·雷蒙·格林;Quade Green;1;0;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;27;0;苏科;18;0;0;0;0;5001
936;惠特尼 卡希尔贾马里;Kahlil Whitney;3;4;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;24;0;苏科;18;0;0;0;0;5001
937;杜建涛;Du Jiantao;5;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;24;0;石家庄;10;0;0;0;0;5001
937;侯兴宇;Hou Xingyu;5;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;24;0;石家庄;10;0;0;0;0;5001
937;毕金传;Bi Jinchuan;5;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;24;0;石家庄;10;0;0;0;0;5001
937;刘德明;Liu Deming;5;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;24;0;石家庄;10;0;0;0;0;5001
937;卡迪姆-杰克;Kadeem Jack;4;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;33;0;石家庄;10;0;0;0;0;5001
937;塔琼.科马尔.斯塔克斯;Tahjon Komar Starks;4;3;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;27;0;石家庄;10;0;0;0;0;5001
937;闫许琛;Yan Xuchen;1;2;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;27;0;安徽;19;0;0;0;0;5001
937;徐慧状;Xu Huizheng;3;4;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;21;0;安徽;19;0;0;0;0;5001
937;罗健平;Luo Jianping;3;4;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;20;0;安徽;19;0;0;0;0;5001
937;贾旺-埃文斯;Jawun Evans;1;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;29;0;安徽;19;0;0;0;0;1656
937;诺亚-迪克森;Noah Dickerson;5;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;28;0;安徽;19;0;0;0;0;5001
937;西德尼-威尔森;Sidney Wilson;3;4;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;26;0;安徽;19;0;0;0;0;5001
937;张俊豪;Zhang Junhao;3;4;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;18;0;江西;5;0;0;0;0;5001
937;包校端;Bao Xiaorui;1;2;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;24;0;江西;5;0;0;0;0;5001
937;迈克尔·约瑟夫·布莱森;Michael Bryson;1;2;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;31;0;江西;5;0;0;0;0;5001
937;路人;路人;3;4;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;18;0;江西;5;0;0;0;0;5001
937;郭晓鹏;Guo Xiaopeng;4;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;30;1;湖北;14;0;0;0;0;5001
937;凯弗·塞克斯;Keifer Sykes;1;0;6;74;82;80;78;88;65;68;75;72;86;79;67;70;69;31;1;湖北;14;0;0;0;0;2112
628;埃里克-帕斯卡尔;Eric Paschall;4;3;7;50;81;61;75;76;69;76;60;69;60;65;65;72;69;29;0;湖北;14;0;0;0;0;644
533;梅森-琼斯;Mason Jones;2;1;6;62;73;72;70;79;50;60;57;65;73;66;67;60;64;27;0;香港;30;0;0;0;0;1416
521;霍东生;Huo Dongsheng;5;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;21;0;焦作;12;0;0;0;0;5001
521;黄晓驰;Huang Xiaochi;4;3;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;20;0;焦作;12;0;0;0;0;5001
521;安东尼奥-霍尔德;Antonio Holder;1;2;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;30;0;焦作;12;0;0;0;0;5001
521;迈克尔·吉尔摩;Michael Gilmore;5;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;30;0;焦作;12;0;0;0;0;5001
521;刘人豪;Liu Renhao;1;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;30;0;0;0;0;0;0;0;5001
521;洪子涵;Hong Zihan;1;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;19;0;0;0;0;0;0;0;5001
521;王博旺;Wang Bowang;3;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;21;0;0;0;0;0;0;0;5001
521;芦一鸣;Lu Yiming;3;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;21;0;0;0;0;0;0;0;5001
521;赵炫渊;Zhao Xuanyuan;5;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;20;0;0;0;0;0;0;0;5001
521;黄旭;Huang Xu;2;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;30;0;0;0;0;0;0;0;5001
521;魏政贤;Wei Zhengxian;4;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;32;0;0;0;0;0;0;0;5001
521;布扬科夫.阿尔乔姆斯;Artjoms Butjankovs;4;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;34;0;0;0;0;0;0;0;5001
521;凯文-迈克丹尼尔斯;KJ McDaniels;3;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;32;0;0;0;0;0;0;0;1284
521;刘家茂;Liu Jiamao;3;4;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;20;0;0;0;0;0;0;0;5001
521;司玉迪;Si Yudi;4;3;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;22;0;0;0;0;0;0;0;5001
521;孙吉龙;Sun Jilong;1;2;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;23;0;0;0;0;0;0;0;5001
521;张梓焙;Zhang Zibai;3;4;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;22;0;0;0;0;0;0;0;5001
521;曹家辉;Cao Jiahui;4;3;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;22;0;0;0;0;0;0;0;5001
521;李俊杰;Li Junjie;1;2;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;20;0;0;0;0;0;0;0;5001
521;李雨田;Li Yutian;3;4;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;20;0;0;0;0;0;0;0;5001
521;杜佳伦;Du Jialun;4;3;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;28;0;0;0;0;0;0;0;5001
521;杨铭;Yang Ming;5;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;23;0;0;0;0;0;0;0;5001
521;王子恒;Wang Ziheng;3;4;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;21;0;0;0;0;0;0;0;5001
521;王开正;Wang Kaizheng;5;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;20;0;0;0;0;0;0;0;5001
521;王钰涵;Wang Yuhan;5;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;19;0;0;0;0;0;0;0;5001
521;郑泽琦;Zheng Zeqi;1;2;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;20;0;0;0;0;0;0;0;5001
521;麻皓嘉;Ma Haojia;2;1;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;18;0;0;0;0;0;0;0;5001
521;李天硕;Li Tianshuo;1;2;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;22;0;0;0;0;0;0;0;5001
521;胡匹夫;Hu Pifu;1;2;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;26;0;0;0;0;0;0;0;5001
521;刘壮飞;Liu Zhuangfei;2;1;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;26;0;0;0;0;0;0;0;5001
521;段锦楦楦;DuanJin Xuanxuan;1;2;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;18;0;0;0;0;0;0;0;5001
521;张家睿;Zhang Jiarui;5;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;18;0;0;0;0;0;0;0;5001
521;赵保乐;Zhao Baole;2;1;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;19;0;0;0;0;0;0;0;5001
521;曹枫青;Cao Fengqing;3;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;23;0;0;0;0;0;0;0;5001
521;林树森;Lin Shusen;1;2;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;24;0;0;0;0;0;0;0;5001
521;布雷文·加洛威;Brevin Galloway;1;2;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;27;0;0;0;0;0;0;0;5001
521;科里·曼尼高;Corey Manigault;3;4;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;27;0;0;0;0;0;0;0;5001
521;斯考特·克里斯托弗·林赛;Scottie Lindsey;3;4;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;29;0;0;0;0;0;0;0;5001
521;王星宇;Wang Xingyu;1;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;25;0;0;0;0;0;0;0;5001
521;马港燊;Ma Gangshen;4;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;25;0;0;0;0;0;0;0;5001
521;曹晋昌;Cao Jinchang;2;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;24;0;0;0;0;0;0;0;5001
521;杨博然;Yang Boran;2;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;18;0;0;0;0;0;0;0;5001
521;哈桑-弗兰驰;哈桑-弗兰驰;4;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;27;0;0;0;0;0;0;0;5001
521;布兰顿·杨;Brandon Young;2;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;34;0;0;0;0;0;0;0;5001
521;郭丰玮;Guo Fengwei;5;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;19;0;0;0;0;0;0;0;5001
521;张佳程;Zhang Jiacheng;1;2;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;20;0;0;0;0;0;0;0;5001
521;李亚轩;Li Yaxuan;3;4;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;20;0;0;0;0;0;0;0;5001
521;庄战;Zhuang Zhan;4;3;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;26;0;0;0;0;0;0;0;5001
521;塔瓦里奥·米勒;Tavario Miller;5;0;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;31;0;0;0;0;0;0;0;5001
521;谢玛尔·塞默尔·威尔逊;Shemar Wilson;3;4;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;24;0;0;0;0;0;0;0;5001
521;贾文·韦恩·奎纳利;Jahvon Quinerly;1;2;6;62;72;72;61;73;71;73;55;69;70;56;67;70;69;27;0;0;0;0;0;0;0;5001
521;沙莫里·庞兹;SHAMORIE S PONDS;1;2;8;75;70;68;72;73;60;71;78;70;72;68;67;70;69;27;0;四川;13;0;0;0;0;5001
521;戈尔乔克·加克;Gorjok Gak;1;2;8;70;75;60;62;77;78;76;65;78;60;62;67;70;69;29;0;四川;13;0;0;0;0;5001
