image;name;nameBirth;potential;positionFirst;positionSecond;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;draft;info;stateHeight;stateWeight
2994;达里尔-梅肯;Daryl Macon;5;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2995;萨拉赫-梅杰里;Salah Mejri;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2996;乔治-金;George King;5;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;85
2997;亚历克-彼得斯;Alec Peters;5;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2998;泰勒-卡瓦诺;Tyler Cavanaugh;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2999;沃尔特-莱蒙;Walt Lemon Jr.;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3000;特雷旺-杜瓦尔;Trevon Duval;5;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3001;阿兰-威廉姆斯;Alan Williams;6;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3002;乔纳森-西蒙斯;Jonathon Simmons;6;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3003;兰斯-托马斯;Lance Thomas;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3004;杰伦-马丁;Jaylen Martin;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3005;雅各布-托平;Jacob Toppin;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3006;阿佐拉斯-图波利斯;Azuolas Tubelis;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3007;马奎斯-诺威尔;Markquis Nowell;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3008;阿达马-萨诺戈;Adama Sanogo;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3009;小克雷格-波特;Craig Porter Jr.;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3010;马尔科姆-卡扎隆;Malcolm Cazalon;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3011;贾齐安-戈特曼;Jazian Gortman;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3012;迈尔斯-诺里斯;Miles Norris;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3013;乔伊-豪瑟;Joey Hauser;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3014;德莫伊-霍奇;D'Moi Hodge;6;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3015;科林-卡斯尔顿;Colin Castleton;6;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3016;小迈克-迈尔斯;Mike Miles Jr.;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3017;贾巴里-莱斯;Sir'Jabari Rice;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3018;奥马里-摩尔;Omari Moore;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3019;奥斯卡-希布维;Oscar Tshiebwe;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3020;里基-布莱克;Leaky Black;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3021;奥努拉尔普-比蒂姆;Onuralp Bitim;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3022;雅翁-弗里曼-利伯蒂;Javon Freeman-Liberty;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3023;沃尔特-赫尔曼;Walter Herrmann;5;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3024;德马库斯-尼尔森;DeMarcus Nelson;5;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3025;CJ-沃特森;C.J. Watson;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3026;罗伯-库兹;Rob Kurz;5;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3027;斯蒂芬-格拉汉姆;Stephen Graham;5;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3028;哈米德-哈达迪;Hamed Haddadi;5;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3029;昆顿-罗斯;Quinton Ross;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3030;克里斯-奎因;Chris Quinn;5;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3031;查理-贝尔;Charlie Bell;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3032;安东尼-罗伯森;Anthony Roberson;5;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3033;马库斯-桑顿;Marcus Alexander Thornton;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3034;约翰-卢卡斯;John Lucas III;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3035;史蒂文-希尔;Steven Hill;5;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3036;达米恩-威尔金斯;Damien Wilkins;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3037;杰里米-理查德森;Jeremy Richardson;5;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3038;路易斯-阿蒙德森;Lou Amundson;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3039;沙福里克-兰多夫;Shavlik Randolph;5;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3040;戴斯蒙-法玛尔;Desmon Farmer;5;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3041;贾马里奥-穆恩;Jamario Moon;5;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3042;罗尼-普莱斯;Ronnie Price;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3043;莫里斯-埃文斯;Maurice Evans;6;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3044;托马斯-加德纳;Thomas Gardner;5;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3045;奥赛罗-亨特;Othello Hunter;5;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3046;兰多夫-莫里斯;Randolph Morris;5;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3047;马里奥-韦斯特;Mario West;5;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3048;安德雷-布朗;Andre Brown;5;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3049;塔伦斯-金塞;Tarence Kinsey;5;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3050;贾瓦德-威廉姆斯;Jawad Williams;5;3;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3051;詹姆斯-辛格尔顿;James Singleton;5;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3052;亚历克斯-富奇;Alex Fudge;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3053;伊万-约翰逊;Ivan Johnson;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3054;唐纳德-斯隆;Donald Sloan;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3055;格雷格-斯蒂恩斯玛;Greg Stiemsma;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3056;科里-希金斯;Cory Higgins;5;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3057;曼尼-哈里斯;Manny Harris;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3058;萨马尔多-萨谬尔斯;Samardo Samuels;5;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3059;本-尤佐;Ben Uzoh;5;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3060;迈切尔-汤普森;Mychel Thompson;5;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3061;DJ-肯尼迪;D.J. Kennedy;5;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3062;杰夫-阿德里恩;Jeff Adrien;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3063;考特尼-福特森;Courtney Fortson;5;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3064;桑迪亚塔-盖恩斯;Sundiata Gaines;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3065;丹尼斯-霍纳;Dennis Horner;5;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3066;杰里-史密斯;Jerry Smith;5;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3067;拉里-欧文斯;Larry Owens;5;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3068;古斯塔沃-阿永;Gustavo Ayón;6;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3069;杰罗姆-戴森;Jerome Dyson;5;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3070;达瑞尔-沃特金斯;Darryl Watkins;5;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3071;卡尔戴尔-约翰逊;Carldell Johnson;5;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3072;特雷-约翰逊;Trey Johnson;5;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3073;杰夫-福特;Jeff Foote;5;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3074;泽维尔-希拉斯;Xavier Silas;5;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3075;克里斯-约翰逊;Chris Johnson;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3076;加里-尼尔;Gary Neal;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3077;埃里克-道森;Eric Dawson;5;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3078;贾斯汀-邓特蒙;Justin Dentmon;5;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3079;加里-福布斯;Gary Forbes;6;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3080;阿兰-亨德森;Alan Henderson;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;108
3081;布雷克-阿赫恩;Blake Ahearn;5;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3082;卡蒂尔-马丁;Cartier Martin;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3083;埃德温-乌维莱斯;Edwin Ubiles;5;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3084;克里斯-赖特;Chris Wright;5;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3085;格雷格-史密斯;Greg Smith;6;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3086;阿兰-安德森;Alan Anderson;6;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3087;贾文特-斯玛特;Javonte Smart;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3088;罗恩-霍兰德;Ronald Holland II;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3089;斯坦利-乌穆德;Stanley Umude;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3090;乔丹-福特;Jordan Ford;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3091;德克斯特-丹尼斯;Dexter Dennis;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3092;凯撒-盖茨;Kaiser Gates;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3093;杜普-里斯;Duop Reath;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3094;杰梅因-塞缪尔斯;Jermaine Samuels Jr.;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3095;查尔斯-贝迪亚科;Charles Bediako;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3096;德米特罗-斯卡平采夫;Dmytro Skapintsev;5;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3097;德鲁-彼得森;Drew Peterson;5;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3098;尼古拉-托皮奇;Nikola Topić;8;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3099;特雷-杰米森;Trey Jemison;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3100;贾迈尔-托马斯;Jamel Thomas;5;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3101;马克-斯特里克兰;Mark Strickland;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3102;里克-布朗森;Rick Brunson;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3103;多拉甘-塔拉克;Dragan Tarlać;5;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3104;史蒂夫-古德里奇;Steve Goodrich;5;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3105;克罗内-大卫;Kornel David;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3106;迪恩-葛洛弗;Dion Glover;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3107;马特-马龙尼;Matt Maloney;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3108;安东尼-梅森;Anthony Mason;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3109;特伊隆-内斯比;Tyrone Nesby;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3110;大卫-范德普尔;David Vanterpool;5;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3111;肖恩-科尔森;Sean Colson;5;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3112;伊萨克-奥斯丁;Isaac Austin;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3113;肖奈勒-斯科特;Shawnelle Scott;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3114;安东尼-戈尔德怀尔;Anthony Goldwire;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3115;迪恩-加勒特;Dean Garrett;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3116;埃玛奴奥尔-戴维斯;Emanual Davis;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3117;鲁本-沃克沃斯基;Ruben Wolkowyski;5;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3118;克里斯-加纳;Chris Garner;5;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3119;保罗-麦克费恩森;Paul McPherson;5;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3120;基斯-克洛斯;Keith Closs;5;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3121;罗伯特-霍里;Robert Horry;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3122;丹尼尔-圣蒂亚哥;Daniel Santiago;5;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3123;劳伦斯-方德伯克;Lawrence Funderburke;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3124;安德鲁-冯克;Andrew Funk;5;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3125;托桑-厄沃马;Tosan Evbuomwan;5;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3126;皮特-南斯;Pete Nance;5;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3127;亚当-弗拉格勒;Adam Flagler;5;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3128;亨利-德雷尔;Henri Drell;5;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3129;DJ-卡尔顿;D.J. Carton;5;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3130;杰林-加洛韦;Jaylin Galloway;5;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3131;帕特-斯宾塞;Pat Spencer;5;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3132;穆罕默德-古耶;Mouhamadou Gueye;5;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3133;朱尔斯-伯纳德;Jules Bernard;5;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3134;蒂米-阿伦;Timmy Allen;5;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3135;杜润旺;Du Runwang;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3136;廖三宁;Liao Sanning;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3137;里德-谢泼德;Reed Sheppard;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3138;斯蒂芬-卡斯尔;Stephon Castle;8;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3139;提贾尼-萨隆;Tidjane Salaun;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3140;罗伯特-迪林厄姆;Rob Dillingham;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3141;科迪-威廉姆斯;Cody Williams;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3142;马塔斯-布泽利斯;Matas Buzelis;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3143;德文-卡特;Devin Carter;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3144;尼古拉-久里希奇;Nikola Durišić;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3145;卡尔顿-卡林顿;Bub Carrington;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3146;贾里德-麦凯恩;Jared McCain;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3147;多尔顿-克内克特;Dalton Knecht;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3148;特里斯坦-达-席尔瓦;Tristan da Silva;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3149;贾科比-沃尔特;Ja'Kobe Walter;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3150;杰隆-泰森;Jaylon Tyson;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3151;伊夫-米西;Yves Missi;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3152;达龙-霍姆斯二世;DaRon Holmes II;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3153;AJ-约翰逊;AJ Johnson;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3154;凯肖恩-乔治;Kyshawn George;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3155;帕科姆-达迪耶;Pacome Dadiet;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3156;狄龙-琼斯;Dillon Jones;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3157;小特伦斯-香农;Terrence Shannon Jr.;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3158;瑞安-邓恩;Ryan Dunn;8;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3159;以赛亚-科利尔;Isaiah Collier;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3160;贝勒-沙伊尔曼;Baylor Scheierman;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3161;乔纳森-莫格博;Jonathan Mogbo;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3162;泰勒-史密斯;Tyler Smith;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3163;泰勒-科莱克;Tyler Kolek;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3164;约翰尼-弗菲;Johnny Furphy;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3165;胡安-努涅斯;Juan Nunez;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3166;博比-克林特曼;Bobi Klintman;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3167;阿杰伊-米切尔;Ajay Mitchell;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3168;杰伦-威尔斯;Jaylen Wells;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3169;奥索-伊戈达罗;Oso Ighodaro;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3170;阿德姆-博纳;Adem Bona;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3171;KJ-辛普森;KJ Simpson;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3172;佩莱-拉尔森;Pelle Larsson;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3173;贾马尔-谢德;Jamal Shead;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3174;卡梅隆-克里斯蒂;Cameron Christie;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3175;安东尼奥-里夫斯;Antonio Reeves;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3176;哈里森-英格拉姆;Harrison Ingram;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3177;特里斯坦-牛顿;Tristen Newton;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3178;恩里克-弗里曼;Enrique Freeman;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3179;梅尔文-阿金萨;Melvin Ajinca;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3180;昆滕-波斯特;Quinton Post;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3181;卡姆-斯潘塞;Cam Spencer;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3182;安通-沃特森;Anton Watson;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3183;小凯文-麦卡勒;Kevin McCullar Jr.;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3184;乌尔里希-乔姆切;Ulrich Chomche;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3185;阿里尔-胡克波尔蒂;Ariel Hukporti;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3186;泽维尔-孟福德;Xavier Munford;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3187;阿莱克斯-史蒂芬森;Alex Stepheson;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3188;布莱斯-科顿;Bryce Cotton;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3189;布莱斯-德贾恩-琼斯;Bryce Dejean-Jones;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3190;达米扬-鲁代日;Damjan Rudez;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
